Num_Acc,inverse_data,week_day,state,severity,weather,location,hrmn,lum,vehicle_type,vehicle_model,engine_size,driver_sex,driver_age,car_age,casualty_severity,casualty_age,casualty_sex,social_class,casualty_type,pedestrian_or_passenger,severity_description,weather_description,location_description,vehicle_type_description,engine_size_description,driver_sex_description,casualty_severity_description,casualty_type_description
AID0951,2022-01-10,T,WB,Minor,Fog,Loc119,0730,Daylight,Car,Model43,1995,M,67,3,Serious,2,F,Upper,Car Passenger,Passenger,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0952,2022-11-23,F,SK,Severe,Clear,Loc138,0947,Twilight,Motorcycle,Model17,2809,F,69,0,Slight,6,M,Middle,Cyclist,Passenger,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0953,2022-05-30,S,MP,Severe,Fog,Loc10,1635,Daylight,Car,Model35,1929,M,62,19,Slight,20,M,Working,Car Passenger,Pedestrian,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0954,2022-07-09,T,MZ,Severe,Fog,Loc12,2122,Night,Truck,Model34,2923,M,51,11,Fatal,66,M,Middle,Car Passenger,Pedestrian,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0955,2022-02-07,T,KL,Severe,Storm,Loc127,1249,Twilight,Motorcycle,Model35,2459,M,42,16,Slight,26,F,Upper,Car Passenger,Pedestrian,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0956,2023-09-08,T,MN,Minor,Rain,Loc187,1507,Night,Bus,Model25,1661,M,51,14,Serious,13,M,Middle,Cyclist,Passenger,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0957,2022-12-19,F,AS,Severe,Clear,Loc142,1643,Twilight,Motorcycle,Model25,1431,F,33,15,Serious,62,M,Middle,Car Passenger,Passenger,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0958,2022-03-31,M,WB,Moderate,Storm,Loc5,0826,Night,Car,Model48,1733,M,35,7,Slight,80,M,Upper,Car Passenger,Pedestrian,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0959,2022-07-01,M,AS,Severe,Snow,Loc192,1604,Night,Motorcycle,Model13,1037,F,40,10,Fatal,56,F,Middle,Cyclist,Pedestrian,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0960,2022-04-11,T,HR,Minor,Rain,Loc81,1340,Twilight,Truck,Model43,2329,M,44,4,Serious,31,F,Upper,Motorcyclist,Pedestrian,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0961,2023-08-18,T,ML,Severe,Clear,Loc13,1315,Daylight,Car,Model11,1467,M,55,8,Fatal,18,M,Working,Car Passenger,Passenger,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0962,2022-02-04,M,AS,Moderate,Snow,Loc58,1112,Night,Motorcycle,Model32,2993,F,24,10,Fatal,10,M,Working,Pedestrian,Pedestrian,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0963,2023-04-15,T,KA,Minor,Fog,Loc45,2100,Twilight,Car,Model44,1825,M,44,4,Serious,57,M,Upper,Motorcyclist,Pedestrian,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0964,2022-03-11,S,UP,Severe,Clear,Loc8,1607,Night,Motorcycle,Model36,1137,F,54,10,Slight,25,F,Upper,Cyclist,Passenger,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0965,2022-03-03,S,TN,Minor,Clear,Loc98,1037,Night,Motorcycle,Model13,1891,M,27,0,Slight,48,M,Upper,Cyclist,Pedestrian,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0966,2022-08-19,M,ML,Moderate,Clear,Loc172,0236,Daylight,Bus,Model31,2386,M,52,17,Serious,36,F,Upper,Cyclist,Pedestrian,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0967,2022-03-26,S,MH,Severe,Fog,Loc171,1937,Night,Car,Model35,2131,F,62,7,Slight,55,F,Working,Pedestrian,Pedestrian,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0968,2022-03-17,M,AP,Minor,Fog,Loc57,0031,Night,Truck,Model7,2488,F,59,3,Slight,74,M,Middle,Motorcyclist,Passenger,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0969,2023-10-15,S,HP,Severe,Clear,Loc141,2246,Night,Motorcycle,Model3,1117,M,53,16,Slight,54,F,Working,Car Passenger,Passenger,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0970,2023-06-18,S,KL,Moderate,Fog,Loc156,0855,Twilight,Bus,Model38,948,F,64,2,Fatal,75,M,Middle,Pedestrian,Pedestrian,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0971,2022-08-02,T,UP,Moderate,Rain,Loc174,1029,Night,Car,Model23,1381,F,37,2,Serious,29,M,Middle,Car Passenger,Pedestrian,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0972,2022-10-26,M,GJ,Minor,Fog,Loc85,0007,Night,Truck,Model34,1178,F,56,13,Slight,34,F,Working,Cyclist,Passenger,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0973,2023-03-19,W,AR,Minor,Rain,Loc72,0709,Daylight,Motorcycle,Model40,1694,M,53,17,Serious,45,F,Middle,Motorcyclist,Passenger,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0974,2023-08-13,S,TN,Severe,Rain,Loc76,0054,Night,Bus,Model13,2997,F,43,13,Serious,56,M,Working,Pedestrian,Pedestrian,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0975,2022-05-08,W,UK,Severe,Clear,Loc156,0640,Twilight,Bus,Model37,1037,F,68,12,Serious,38,F,Upper,Cyclist,Passenger,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0976,2022-08-05,F,KA,Minor,Storm,Loc26,0350,Night,Truck,Model32,1889,M,34,3,Fatal,30,M,Working,Motorcyclist,Pedestrian,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0977,2022-02-08,W,JH,Moderate,Storm,Loc107,0445,Night,Truck,Model15,983,F,20,20,Serious,5,M,Upper,Cyclist,Passenger,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0978,2022-03-19,T,HP,Moderate,Snow,Loc140,0627,Daylight,Bus,Model14,863,F,60,18,Slight,43,F,Middle,Cyclist,Passenger,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0979,2023-04-29,F,UK,Minor,Snow,Loc57,2022,Night,Car,Model20,1068,M,38,10,Slight,72,M,Middle,Cyclist,Passenger,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0980,2023-04-10,S,GJ,Moderate,Rain,Loc126,0237,Twilight,Truck,Model39,1677,M,38,15,Serious,46,M,Middle,Motorcyclist,Pedestrian,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0981,2022-05-04,F,AS,Severe,Storm,Loc172,0142,Night,Motorcycle,Model25,1891,F,31,16,Fatal,41,M,Upper,Car Passenger,Pedestrian,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0982,2023-04-16,T,GJ,Minor,Rain,Loc198,0814,Twilight,Truck,Model7,1929,F,44,8,Slight,22,F,Middle,Car Passenger,Passenger,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
AID0983,2023-05-10,T,MN,Minor,Clear,Loc62,1127,Daylight,Bus,Model25,1021,M,69,17,Fatal,36,F,Middle,Pedestrian,Passenger,"Severity of the accident (Minor, Moderate, Severe)","Weather conditions during the accident (Clear, Rain, Fog, Snow, Storm)",Location ID of accident spot,Type of vehicle involved in the accident,Engine size of the vehicle involved,Gender of the driver involved,"Severity of the casualty (Slight, Serious, Fatal)","Type of casualty (Pedestrian, Car Passenger, Cyclist, Motorcyclist)"
